id,site_eui
78155,93.28465652
78156,55.1303646
78157,98.75935339
78158,94.17162653
78159,106.2243009
78160,97.01217789
78161,79.55638431
78162,104.5041702
78163,88.97725492
78164,90.18761591
78165,98.97703426
78166,92.12422539
78167,92.21555216
78168,114.0234612
78169,101.6546888
78170,101.4670984
78171,110.4844638
78172,112.3617358
78173,91.41124464
78174,113.5139533
78175,105.6682129
78176,109.237172
78177,125.7394802
78178,108.8209089
78179,132.0444521
78180,108.7887379
78181,113.7498541
78182,151.3588614
78183,94.20204206
78184,97.63143947
78185,111.6394673
78186,123.9757941
78187,111.8334897
78188,143.1224533
78189,102.2129987
78190,97.66199998
78191,109.2016561
78192,112.8348172
78193,85.38956626
78194,86.5594121
78195,112.5837351
78196,129.596805
78197,127.359196
78198,114.5187794
78199,112.9260981
78200,99.95897001
78201,109.38485
78202,110.7672044
78203,135.9369209
78204,119.872364
78205,112.3737378
78206,136.9407393
78207,88.74638899
78208,93.60742284
78209,109.2126163
78210,118.3261679
78211,100.9346642
78212,95.63642858
78213,97.92231768
78214,109.2659498
78215,94.04170033
78216,98.65119552
78217,73.5594748
78218,112.9217504
78219,87.55062421
78220,101.2469747
78221,74.49623758
78222,97.61189756
78223,113.6392864
78224,67.74892323
78225,82.12219316
78226,135.4019939
78227,110.3719569
78228,106.4027739
78229,80.83186567
78230,81.78737437
78231,81.4966516
78232,80.98779747
78233,134.1922985
78234,75.87869307
78235,139.0014808
78236,127.5449708
78237,122.260045
78238,149.2591278
78239,116.7799408
78240,130.0181329
78241,116.0703713
78242,116.131661
78243,87.41826182
78244,129.2005959
78245,84.00328403
78246,54.08554273
78247,119.5518609
78248,139.6655787
78249,46.88993089
78250,75.62610578
78251,105.152546
78252,113.6412302
78253,152.2959957
78254,106.4012448
78255,233.2066642
78256,144.0724829
78257,125.9438509
78258,167.1258909
78259,146.7169941
78260,128.1483801
78261,203.8408532
78262,177.6304064
78263,176.320374
78264,178.6472311
78265,157.8725437
78266,119.5230334
78267,133.9090257
78268,198.1106804
78269,161.6799943
78270,163.5379407
78271,173.9637023
78272,133.5222536
78273,160.0103434
78274,150.3968476
78275,151.0894932
78276,172.7430808
78277,126.0343826
78278,102.3673844
78279,297.7960816
78280,184.6668266
78281,284.7900617
78282,311.9598929
78283,134.5060774
78284,295.5239997
78285,232.8329393
78286,188.3836752
78287,198.3411576
78288,156.4593086
78289,207.1964675
78290,284.6968774
78291,218.7204046
78292,220.9030292
78293,194.8266285
78294,253.0502446
78295,231.4774883
78296,359.7081643
78297,265.2082857
78298,227.9877299
78299,211.2671478
78300,222.6484549
78301,206.6778362
78302,304.1852429
78303,191.5120121
78304,103.3221242
78305,189.9829902
78306,197.8830664
78307,190.6566219
78308,223.5587464
78309,148.9628702
78310,242.7711712
78311,261.2039728
78312,154.6372601
78313,218.9374328
78314,195.2575534
78315,192.1341895
78316,110.4109841
78317,120.4272073
78318,133.7444763
78319,131.9421668
78320,112.0084445
78321,122.7344819
78322,157.0870587
78323,125.0657589
78324,121.4837859
78325,144.6891268
78326,164.6528214
78327,100.3989809
78328,53.63022518
78329,88.55053203
78330,67.04320773
78331,54.93551681
78332,168.7649155
78333,146.4357747
78334,79.75608929
78335,68.74953574
78336,104.7120721
78337,89.83348762
78338,101.2559924
78339,70.24885295
78340,66.92674789
78341,103.8673165
78342,103.3384918
78343,103.0504951
78344,105.0697362
78345,94.66279139
78346,91.32949898
78347,90.52186917
78348,87.36228037
78349,96.68262227
78350,40.63846067
78351,105.7316467
78352,71.41808212
78353,71.90125165
78354,79.8113549
78355,86.54562498
78356,107.715809
78357,111.4936062
78358,101.8296102
78359,96.64431126
78360,39.81758546
78361,44.81021375
78362,32.71845921
78363,51.24945912
78364,38.15519483
78365,88.93499177
78366,97.51121535
78367,96.41238953
78368,83.87930623
78369,151.4935089
78370,111.769305
78371,128.4276883
78372,107.4994664
78373,86.65318474
78374,120.7226967
78375,81.90492229
78376,40.24524731
78377,115.3223382
78378,100.476296
78379,112.4898659
78380,159.6420108
78381,98.17760666
78382,71.09260139
78383,105.4804273
78384,112.422469
78385,108.6140372
78386,174.4746762
78387,106.3569245
78388,153.8516066
78389,106.704737
78390,110.2351743
78391,80.82873213
78392,127.5097159
78393,93.7018317
78394,138.0444673
78395,162.0283131
78396,106.664899
78397,83.37522195
78398,131.7074812
78399,103.7824365
78400,131.2118972
78401,121.3694393
78402,102.3177277
78403,89.10546279
78404,200.6857659
78405,85.04324047
78406,88.31337122
78407,183.6179836
78408,86.75162769
78409,83.90067019
78410,64.37378808
78411,68.50580147
78412,122.4865888
78413,194.5476032
78414,197.1049572
78415,99.67303335
78416,112.6599519
78417,61.67508314
78418,93.00603802
78419,50.94394867
78420,99.6226025
78421,36.41539106
78422,71.13613726
78423,88.47230094
78424,67.39432271
78425,77.66101428
78426,43.46329586
78427,188.0831569
78428,50.20583325
78429,39.5236345
78430,71.95026146
78431,63.09641415
78432,48.0140961
78433,97.25731439
78434,77.30440543
78435,175.4533409
78436,42.11913286
78437,49.31678568
78438,76.15841821
78439,124.7995889
78440,123.3023288
78441,42.78881133
78442,197.7560766
78443,66.72550412
78444,94.12493199
78445,88.09310243
78446,85.46783921
78447,91.65459121
78448,81.93831448
78449,109.7194318
78450,131.3561413
78451,104.589453
78452,102.6860561
78453,107.1950498
78454,103.8786083
78455,117.6236477
78456,90.91589126
78457,39.79299237
78458,57.33384342
78459,47.74827816
78460,66.40906775
78461,63.3152388
78462,56.63364368
78463,75.79790701
78464,59.97624879
78465,83.97519592
78466,80.87606973
78467,70.48823163
78468,86.48261924
78469,84.31814549
78470,99.23657636
78471,88.90639569
78472,77.80500932
78473,91.51762117
78474,77.21981688
78475,94.91145521
78476,88.51624358
78477,79.22715767
78478,84.9041024
78479,90.05353436
78480,72.35572698
78481,72.12350143
78482,58.16389622
78483,85.16352539
78484,106.7270659
78485,62.23425584
78486,74.67532775
78487,71.39670552
78488,76.85288565
78489,69.39540649
78490,72.25991497
78491,74.91588937
78492,91.03971927
78493,71.7672071
78494,51.87359347
78495,102.8967467
78496,63.1018254
78497,100.4683993
78498,34.38463598
78499,60.78908199
78500,80.45939065
78501,51.44296798
78502,52.19542337
78503,72.57941824
78504,88.29704525
78505,53.59253816
78506,60.57210153
78507,59.66179452
78508,58.88761238
78509,64.65149762
78510,72.25924811
78511,74.47164501
78512,41.43672988
78513,75.49074322
78514,71.55534187
78515,80.22449288
78516,66.44669251
78517,65.23378779
78518,59.72722468
78519,58.77096337
78520,118.8447113
78521,55.36969208
78522,76.48910059
78523,55.25998948
78524,92.08286379
78525,45.52274604
78526,121.9764921
78527,53.81611647
78528,60.47453773
78529,40.80506994
78530,38.69519147
78531,70.92885101
78532,57.71398602
78533,74.87168841
78534,89.18601445
78535,60.90874151
78536,56.67138798
78537,66.89268731
78538,72.03903882
78539,60.47630495
78540,64.74958953
78541,43.65424883
78542,56.11894207
78543,68.81206233
78544,77.41645737
78545,96.88193475
78546,50.88783329
78547,92.08231124
78548,79.79126896
78549,54.74658612
78550,86.60070623
78551,121.5330682
78552,47.55532546
78553,203.4916451
78554,61.66896593
78555,52.15674631
78556,52.98115041
78557,44.06703357
78558,58.70002657
78559,82.40889247
78560,41.62263366
78561,52.45373973
78562,63.58016514
78563,78.04176656
78564,47.52166962
78565,41.51383545
78566,89.07130653
78567,47.37907619
78568,89.81026786
78569,41.31509179
78570,74.47447163
78571,73.62751541
78572,78.75688884
78573,87.85569399
78574,48.01084334
78575,56.27283585
78576,53.46375584
78577,137.7594447
78578,47.65022601
78579,56.72757315
78580,68.63598069
78581,88.92020075
78582,99.92689769
78583,85.09963292
78584,39.4003374
78585,79.44285362
78586,45.764125
78587,52.65991827
78588,57.36601953
78589,53.15854919
78590,53.95306248
78591,63.47489848
78592,54.30711518
78593,67.73589622
78594,73.42144787
78595,53.81434151
78596,75.38659236
78597,85.91645236
78598,61.48259608
78599,57.92438525
78600,43.67406326
78601,90.05194012
78602,92.43921264
78603,101.4989609
78604,67.32223445
78605,62.11118345
78606,98.54973679
78607,63.90356817
78608,111.1906975
78609,119.1560607
78610,85.46996917
78611,130.6235543
78612,124.5353191
78613,93.56239719
78614,58.89863519
78615,54.00612412
78616,49.0232355
78617,41.53078458
78618,102.4827937
78619,77.93694962
78620,46.0879822
78621,50.32585978
78622,52.122068
78623,79.14409149
78624,45.18299441
78625,58.98509699
78626,87.61132309
78627,121.6498405
78628,59.20501515
78629,58.60204703
78630,44.14401208
78631,56.96991275
78632,57.4665589
78633,65.92832371
78634,81.02505506
78635,75.43834726
78636,41.11276936
78637,76.57953748
78638,78.76335007
78639,43.26112927
78640,50.82331377
78641,108.171773
78642,59.93861179
78643,83.69171427
78644,53.30590018
78645,59.60514422
78646,69.99779731
78647,57.68396146
78648,87.78104108
78649,259.1910733
78650,55.07153002
78651,61.91610002
78652,78.85231426
78653,46.61667938
78654,77.50845753
78655,46.48219378
78656,64.25792388
78657,80.03597242
78658,55.44539778
78659,64.14808877
78660,114.6946654
78661,46.06400072
78662,101.7531891
78663,84.43997269
78664,88.5421828
78665,125.9031559
78666,42.46890928
78667,52.78453207
78668,92.65880713
78669,56.43770724
78670,57.79218486
78671,52.53670001
78672,42.2772107
78673,51.91508262
78674,44.38875587
78675,58.2849254
78676,57.69558428
78677,52.47948499
78678,50.83865041
78679,40.53964529
78680,57.7903159
78681,77.81990509
78682,101.5332639
78683,66.16089104
78684,64.93370408
78685,73.67879096
78686,55.1945203
78687,55.99277487
78688,47.56152785
78689,145.5435301
78690,46.03020662
78691,106.1208238
78692,48.07972471
78693,151.3383579
78694,59.74281057
78695,77.71697048
78696,80.64152923
78697,59.33160034
78698,90.01830836
78699,98.78519969
78700,54.34720355
78701,103.0176269
78702,78.15254056
78703,76.49502493
78704,54.24491451
78705,101.423452
78706,51.36438715
78707,57.68133323
78708,57.68496445
78709,52.84788652
78710,61.0797568
78711,45.088215
78712,102.575867
78713,100.7067867
78714,47.1121591
78715,79.7603928
78716,46.04079036
78717,108.371051
78718,57.18001072
78719,90.55759525
78720,105.5931673
78721,49.62041
78722,54.12057652
78723,87.83845302
78724,76.92299075
78725,50.24055774
78726,51.13274507
78727,55.71575161
78728,91.97441462
78729,42.01300863
78730,85.65064812
78731,86.11431504
78732,47.96938403
78733,39.7768447
78734,81.90287834
78735,51.85094683
78736,57.66696052
78737,80.47129594
78738,80.33017194
78739,102.7208941
78740,55.84930725
78741,39.97006587
78742,112.5237087
78743,55.92886239
78744,113.2526765
78745,43.50129763
78746,47.34659268
78747,60.93413836
78748,75.70484773
78749,60.78922855
78750,48.83786865
78751,47.50884489
78752,61.9518988
78753,80.23646792
78754,43.1854578
78755,67.61683162
78756,48.52237766
78757,55.21656153
78758,97.96836442
78759,51.58340644
78760,62.14186476
78761,83.69390155
78762,54.98392336
78763,45.1517352
78764,92.00881733
78765,64.57307608
78766,67.95151016
78767,48.50169608
78768,63.54920463
78769,41.93722704
78770,47.7695074
78771,49.94553252
78772,107.505943
78773,88.73066797
78774,79.04434964
78775,44.59236117
78776,49.93744444
78777,60.91300129
78778,96.04048312
78779,62.28697187
78780,54.94466114
78781,92.29514395
78782,90.7543619
78783,55.12792364
78784,49.33288018
78785,62.0200515
78786,102.4507084
78787,84.98062488
78788,62.82668721
78789,49.09953306
78790,100.6599351
78791,63.44352059
78792,58.69051082
78793,43.48566325
78794,58.3168913
78795,53.58566898
78796,69.64857628
78797,112.0935883
78798,44.74525735
78799,78.59095277
78800,60.12473717
78801,44.59077338
78802,42.33123466
78803,48.63024729
78804,115.562046
78805,70.92430259
78806,48.57824223
78807,63.43580642
78808,54.50927108
78809,64.99547463
78810,38.98810908
78811,41.92894583
78812,51.66910198
78813,59.27154869
78814,62.06248194
78815,86.58793208
78816,60.88691834
78817,113.0200256
78818,97.17483037
78819,55.5837191
78820,75.37389772
78821,52.19930249
78822,54.74548685
78823,47.47309222
78824,57.58555161
78825,60.51942303
78826,54.63238456
78827,84.4708103
78828,60.91527273
78829,93.51502445
78830,51.63370569
78831,110.910158
78832,76.2138458
78833,74.6274142
78834,77.10756863
78835,50.44101107
78836,39.21502047
78837,46.11688153
78838,56.85135301
78839,108.1233868
78840,52.01412661
78841,48.05105836
78842,43.00973263
78843,66.33824091
78844,81.72598672
78845,88.22234765
78846,85.53065288
78847,81.944577
78848,65.16944832
78849,87.97856826
78850,121.3506886
78851,69.96172067
78852,75.39177404
78853,61.99872634
78854,265.0574463
78855,49.76121206
78856,112.5380847
78857,98.89158682
78858,84.37958316
78859,98.82838048
78860,112.4591417
78861,71.65117882
78862,64.27018578
78863,48.27533239
78864,59.71516663
78865,61.29644906
78866,92.63962924
78867,83.00632859
78868,69.32780396
78869,141.1762581
78870,98.44701003
78871,75.44228373
78872,79.93031773
78873,79.79610459
78874,90.7687937
78875,94.78582866
78876,98.87694005
78877,84.57495938
78878,63.80455097
78879,82.87208991
78880,103.6301562
78881,51.83883865
78882,81.19659615
78883,71.23332666
78884,120.1389798
78885,65.6059201
78886,83.51647795
78887,56.61036379
78888,126.8023666
78889,82.36472371
78890,92.09915922
78891,73.01519567
78892,262.5919177
78893,54.62799446
78894,73.43212623
78895,75.45328484
78896,61.25933417
78897,88.34974726
78898,59.53160726
78899,74.04130232
78900,81.10070961
78901,77.65341484
78902,77.04936116
78903,68.93084422
78904,73.39559425
78905,82.81105804
78906,65.48465146
78907,95.01238648
78908,70.2257681
78909,99.22118656
78910,89.514548
78911,255.8329101
78912,77.71192476
78913,57.95105244
78914,54.73152254
78915,81.0531717
78916,75.7918979
78917,86.14810706
78918,99.22299943
78919,88.42830059
78920,89.14247762
78921,95.80890406
78922,77.46322451
78923,67.85775972
78924,85.03314982
78925,95.02024667
78926,57.91091038
78927,72.40275282
78928,110.5375815
78929,84.60137228
78930,79.20015499
78931,91.28266675
78932,62.33788073
78933,87.49325638
78934,79.15614704
78935,82.69170931
78936,95.69390144
78937,82.55927913
78938,73.73713328
78939,116.9305708
78940,79.57935282
78941,116.2993357
78942,197.1173675
78943,73.72218894
78944,126.8322669
78945,72.89731508
78946,74.26463649
78947,79.10266601
78948,75.99882797
78949,70.6104255
78950,64.64963334
78951,98.00707841
78952,84.30960681
78953,85.94482112
78954,53.89023693
78955,111.5547332
78956,78.67692509
78957,68.4133231
78958,94.18333646
78959,68.64897759
78960,90.23238729
78961,74.46412979
78962,126.2244956
78963,60.00051186
78964,82.27743205
78965,94.00269378
78966,104.1191442
78967,77.60578886
78968,70.08263236
78969,78.53949966
78970,69.51647968
78971,64.49202257
78972,59.69173464
78973,100.2252931
78974,106.3288174
78975,92.04927552
78976,102.8794505
78977,80.61734514
78978,117.3629529
78979,76.59362627
78980,86.65780212
78981,80.62174978
78982,76.85988649
78983,90.13886689
78984,97.08657903
78985,91.15163324
78986,86.28509498
78987,80.07559472
78988,87.45625347
78989,64.5784382
78990,40.57748036
78991,83.05639874
78992,77.88630252
78993,66.27151837
78994,65.27775874
78995,64.81826484
78996,119.876095
78997,87.5885868
78998,65.60816857
78999,72.9066487
79000,88.8433022
79001,81.368204
79002,93.2032084
79003,61.75182479
79004,78.43723307
79005,74.58765545
79006,106.239418
79007,97.96334302
79008,94.16047909
79009,85.85087547
79010,96.63848963
79011,88.91622306
79012,107.8037156
79013,82.17093161
79014,87.82577376
79015,95.72336872
79016,75.06672158
79017,74.0633196
79018,84.04866312
79019,55.99380761
79020,91.55180479
79021,81.04586958
79022,86.19654493
79023,87.7495155
79024,87.63095066
79025,75.37594482
79026,109.7937158
79027,81.7999563
79028,63.16070125
79029,79.42633218
79030,73.76808588
79031,70.70206141
79032,75.69475737
79033,78.29376445
79034,47.49011634
79035,63.57428072
79036,77.92246705
79037,79.6424993
79038,122.4557978
79039,88.70344357
79040,94.04520837
79041,77.47679284
79042,93.42864646
79043,93.31892702
79044,99.76928938
79045,67.92655959
79046,90.54589949
79047,92.38330295
79048,45.36378714
79049,67.74746261
79050,93.41017075
79051,84.83518601
79052,64.54218513
79053,87.94104186
79054,69.08963983
79055,87.38502403
79056,56.59845752
79057,60.77805717
79058,66.92163011
79059,79.61555612
79060,64.62231103
79061,78.36298494
79062,78.66304702
79063,79.6591927
79064,81.98880569
79065,111.4608353
79066,48.54541621
79067,109.3909301
79068,90.95590342
79069,83.81182357
79070,78.5471345
79071,81.0506526
79072,80.96210306
79073,87.03262543
79074,68.91931781
79075,75.80678236
79076,88.76422483
79077,93.43435641
79078,65.39440653
79079,55.92051307
79080,77.50791525
79081,104.2821482
79082,95.69288136
79083,62.32929476
79084,106.929891
79085,87.22224891
79086,84.18581007
79087,97.30931428
79088,396.492975
79089,79.50524151
79090,65.41604783
79091,108.5264233
79092,90.36491935
79093,59.20817877
79094,72.608151
79095,95.42558035
79096,96.31896239
79097,99.43697924
79098,94.62180339
79099,77.43359749
79100,87.48058395
79101,81.04586958
79102,109.8263947
79103,53.34214067
79104,87.85145217
79105,71.72479836
79106,72.69850184
79107,60.87477622
79108,86.06936975
79109,62.43456447
79110,82.85233488
79111,97.62270899
79112,85.87415561
79113,76.98404484
79114,83.26467259
79115,74.62356292
79116,51.33354012
79117,81.92463254
79118,68.5544216
79119,55.43493031
79120,78.77660165
79121,75.56595823
79122,81.8827093
79123,60.83899814
79124,84.69628223
79125,90.11070375
79126,84.72841473
79127,59.49218593
79128,74.85929035
79129,61.01592688
79130,86.113751
79131,64.07414226
79132,45.46546371
79133,107.4127929
79134,73.83280518
79135,79.14082777
79136,126.8744479
79137,97.88727437
79138,72.10542187
79139,73.68954476
79140,80.72691141
79141,86.82007636
79142,69.37965697
79143,76.84622511
79144,89.93080759
79145,66.42543936
79146,94.52371768
79147,81.66234159
79148,85.616268
79149,67.59529471
79150,78.01290299
79151,74.97492095
79152,83.26028958
79153,78.45708839
79154,57.73466693
79155,64.84105636
79156,77.40276189
79157,79.85132777
79158,71.12769244
79159,76.44032195
79160,65.93797033
79161,95.24166807
79162,90.92108323
79163,82.27191153
79164,58.41992124
79165,111.3900687
79166,48.19728237
79167,84.80223518
79168,61.22532524
79169,55.88563808
79170,89.37595089
79171,45.46777688
79172,61.18990689
79173,110.6639765
79174,70.53342058
79175,70.28609081
79176,97.61418893
79177,86.59677287
79178,87.39144813
79179,81.05898596
79180,49.49055143
79181,54.92243341
79182,83.75928597
79183,94.38473447
79184,91.25579573
79185,69.12411097
79186,91.22788225
79187,83.31755467
79188,105.3505786
79189,92.33060051
79190,64.96829248
79191,82.63227435
79192,69.91976748
79193,83.38726059
79194,99.34760977
79195,83.03913504
79196,128.2974875
79197,69.84759505
79198,85.09852723
79199,76.09434749
79200,110.9262666
79201,263.475721
79202,62.0346249
79203,81.00730503
79204,85.76186054
79205,73.30631184
79206,89.28283247
79207,66.5507273
79208,81.12110869
79209,63.89453671
79210,67.10508994
79211,274.092363
79212,41.92564258
79213,67.76883768
79214,74.21296432
79215,90.8788116
79216,91.11140969
79217,92.02369533
79218,60.53702086
79219,100.6692934
79220,68.01036876
79221,80.4359581
79222,83.13342543
79223,295.112091
79224,85.52130173
79225,86.31149554
79226,70.74417924
79227,140.0717256
79228,81.22295488
79229,68.79200101
79230,86.16269094
79231,99.75913014
79232,80.03186229
79233,120.7364477
79234,68.12155019
79235,88.00708632
79236,63.13650149
79237,96.71868953
79238,84.28185407
79239,88.96227241
79240,77.97433661
79241,67.67462125
79242,117.9336029
79243,83.09079913
79244,78.00560392
79245,73.54587777
79246,74.77281137
79247,396.4899036
79248,72.81288434
79249,110.1897886
79250,52.6008073
79251,96.752095
79252,99.64139373
79253,96.71883863
79254,85.9954933
79255,89.60742175
79256,132.0829269
79257,96.37165016
79258,63.26684685
79259,86.70872626
79260,154.8354201
79261,81.04638666
79262,70.50837831
79263,77.61016318
79264,67.99189095
79265,68.80983901
79266,70.0159018
79267,46.20551764
79268,59.63492499
79269,92.110917
79270,319.1935784
79271,78.47787442
79272,61.28687741
79273,89.19010775
79274,81.1018543
79275,87.66678916
79276,69.98088495
79277,78.23731843
79278,99.25996493
79279,80.58378564
79280,82.18603397
79281,66.52622516
79282,98.35998184
79283,82.51799306
79284,94.90152397
79285,102.9594164
79286,93.68760998
79287,67.02438441
79288,97.63179378
79289,83.67293063
79290,69.41436692
79291,55.77567264
79292,77.29849259
79293,72.48595005
79294,66.53054366
79295,63.30273436
79296,60.67993768
79297,93.69046934
79298,75.64181807
79299,84.64727448
79300,73.67389119
79301,74.65751067
79302,71.34452016
79303,101.9505199
79304,83.49884708
79305,80.16341519
79306,79.88821192
79307,74.6764593
79308,58.15334839
79309,100.7462191
79310,46.44554103
79311,67.354722
79312,83.5976052
79313,95.39261669
79314,68.99843813
79315,84.20521971
79316,91.56389667
79317,61.41711788
79318,72.63429594
79319,85.20422889
79320,71.61415084
79321,111.8609734
79322,68.09803262
79323,77.08582601
79324,85.79773617
79325,90.48667697
79326,46.79894398
79327,89.57755371
79328,71.31600823
79329,64.26065628
79330,86.14265135
79331,85.38159199
79332,83.61970542
79333,91.46419952
79334,71.68041976
79335,264.1788184
79336,234.2218974
79337,103.4844141
79338,68.82645294
79339,320.9756464
79340,67.58801941
79341,75.54179305
79342,77.92065516
79343,72.61339469
79344,95.5829644
79345,90.37842452
79346,108.4626869
79347,98.56378823
79348,105.1625216
79349,91.24209392
79350,62.81318231
79351,92.32723793
79352,89.74811576
79353,87.33211355
79354,98.40143923
79355,68.8630859
79356,93.75540852
79357,73.63567447
79358,93.6375176
79359,88.75008425
79360,87.31023448
79361,87.83020979
79362,82.04533152
79363,88.42854454
79364,321.9359846
79365,81.62247012
79366,55.39571662
79367,84.47380681
79368,75.62758299
79369,81.07853371
79370,78.29849186
79371,73.96765208
79372,85.80366916
79373,74.12216715
79374,81.11260818
79375,57.84248737
79376,74.2220521
79377,73.10611576
79378,85.48540047
79379,65.1595035
79380,88.12286313
79381,67.2411663
79382,73.10779562
79383,92.54012767
79384,99.88279008
79385,93.4315577
79386,63.7353064
79387,71.70754055
79388,92.72975486
79389,73.60334508
79390,89.98924789
79391,92.4055057
79392,63.78515674
79393,136.3159969
79394,66.45026901
79395,66.65054259
79396,87.76980954
79397,100.3918402
79398,77.98752057
79399,60.1317961
79400,113.4955928
79401,63.56040416
79402,94.18796186
79403,91.53763034
79404,86.91051594
79405,97.56266622
79406,90.25766764
79407,83.69486326
79408,89.74350613
79409,99.96073274
79410,98.64590859
79411,61.76277242
79412,106.4343444
79413,65.99187822
79414,94.61102273
79415,71.65620349
79416,70.65461145
79417,110.0227901
79418,93.36167567
79419,102.2225234
79420,82.86544295
79421,83.71055978
79422,70.83815575
79423,72.3650549
79424,114.5208694
79425,78.64178745
79426,88.47260278
79427,69.53910451
79428,120.8365244
79429,94.61102273
79430,45.84870213
79431,68.19173142
79432,42.99882596
79433,97.63273946
79434,77.94421247
79435,83.400659
79436,90.69143395
79437,97.85546961
79438,87.87183095
79439,60.03944171
79440,190.6831277
79441,95.51232953
79442,83.84666441
79443,112.7876352
79444,90.89509618
79445,74.96084467
79446,79.63908846
79447,106.70452
79448,69.69637909
79449,91.39469555
79450,80.92133104
79451,68.01563545
79452,99.35630535
79453,59.67564201
79454,95.96234121
79455,78.2154619
79456,56.77263685
79457,111.4861277
79458,94.82579392
79459,82.24283263
79460,102.0509789
79461,73.39592959
79462,75.35428211
79463,80.77688837
79464,91.99944197
79465,94.30462986
79466,299.1258118
79467,103.2161734
79468,91.4427296
79469,73.52675291
79470,83.43641702
79471,80.88634301
79472,82.78276296
79473,87.20989261
79474,124.5404744
79475,90.59014756
79476,54.402444
79477,114.5061378
79478,105.6780987
79479,73.73182291
79480,51.20829479
79481,90.28976145
79482,59.3941564
79483,59.88109519
79484,93.09342124
79485,75.39219257
79486,88.04049723
79487,65.42755685
79488,75.49367646
79489,68.07318005
79490,101.2293214
79491,56.04129358
79492,59.86399237
79493,60.98655363
79494,87.60216182
79495,89.89069102
79496,38.44506839
79497,58.07454153
79498,89.07930684
79499,79.37100973
79500,78.77896971
79501,126.3610659
79502,118.9348021
79503,74.3455107
79504,77.56927965
79505,88.51068517
79506,78.09306717
79507,40.17387397
79508,83.77341957
79509,78.85279494
79510,67.42604667
79511,85.40116619
79512,64.93070764
79513,70.32478554
79514,64.96795944
79515,78.36972793
79516,96.96537282
79517,54.9414357
79518,63.92402892
79519,96.10008542
79520,50.10031073
79521,61.28930707
79522,77.17516097
79523,66.15671389
79524,114.7621266
79525,59.87646733
79526,61.79583965
79527,24.7717988
79528,89.7199855
79529,89.50884472
79530,99.0819413
79531,80.59276689
79532,83.42040907
79533,51.62553115
79534,68.66202218
79535,85.55778105
79536,136.9377121
79537,85.11186054
79538,63.36055369
79539,80.73294433
79540,38.44488233
79541,73.28984501
79542,100.277997
79543,85.41133795
79544,86.70021315
79545,56.16074234
79546,96.44361236
79547,48.07079674
79548,64.8930475
79549,84.01434565
79550,30.62301019
79551,100.1538639
79552,26.56381088
79553,58.74879668
79554,70.78761964
79555,82.04317719
79556,26.51250197
79557,93.96437731
79558,70.15690163
79559,61.56695423
79560,61.6941927
79561,54.92229434
79562,71.77564761
79563,42.41069392
79564,98.36389172
79565,56.72986663
79566,64.30003954
79567,56.3962021
79568,80.68173729
79569,46.75978036
79570,26.13071777
79571,49.73850507
79572,39.40793262
79573,96.51399926
79574,32.03343107
79575,67.30509817
79576,99.42477058
79577,70.15497675
79578,75.69323761
79579,64.5965573
79580,126.9104939
79581,100.9145968
79582,58.52855169
79583,74.76045489
79584,72.37120214
79585,57.76230505
79586,76.99585549
79587,82.7239716
79588,85.77714774
79589,72.08230155
79590,25.08029047
79591,65.43727912
79592,63.22479171
79593,77.19790871
79594,62.28763673
79595,82.44449709
79596,112.6026204
79597,80.01486391
79598,73.820379
79599,48.65708078
79600,99.24271659
79601,69.6232097
79602,58.00912314
79603,35.71213247
79604,72.56014143
79605,81.00684758
79606,52.53086283
79607,166.4885793
79608,78.67698618
79609,39.11772953
79610,66.08767424
79611,73.91913965
79612,90.41479576
79613,58.31811255
79614,59.12774532
79615,94.82051279
79616,60.28976514
79617,86.89615985
79618,77.09925307
79619,38.7754079
79620,62.17298915
79621,84.05630355
79622,113.2650916
79623,66.85002387
79624,82.828006
79625,33.55925963
79626,102.8558249
79627,35.36399688
79628,87.66421342
79629,149.3717755
79630,66.81655708
79631,102.4136555
79632,84.34515707
79633,70.21287462
79634,80.16910047
79635,68.00345598
79636,76.32528315
79637,82.1713049
79638,58.32413395
79639,47.20108991
79640,74.02135261
79641,95.36944027
79642,66.38748132
79643,83.39944309
79644,68.21741341
79645,57.62059097
79646,74.72526228
79647,95.26520984
79648,80.93936241
79649,57.53087382
79650,29.80385383
79651,93.0475998
79652,66.6897508
79653,63.61725891
79654,64.71511336
79655,63.22786464
79656,28.35295954
79657,50.47694119
79658,86.22069605
79659,85.64795756
79660,85.15906721
79661,85.31904977
79662,91.64555537
79663,87.60445399
79664,81.05730421
79665,88.78244714
79666,101.1590019
79667,88.79554189
79668,86.06493383
79669,85.27693998
79670,82.08360285
79671,79.02744239
79672,90.99485098
79673,99.68654834
79674,102.8451676
79675,117.3384815
79676,110.4476316
79677,97.58182046
79678,101.4634232
79679,94.55091884
79680,102.9107936
79681,76.71769173
79682,287.2165338
79683,83.68512671
79684,91.75047378
79685,98.72090436
79686,79.33477909
79687,78.74435982
79688,61.56831529
79689,109.8287281
79690,75.45675563
79691,92.78930545
79692,76.56059841
79693,91.01899799
79694,71.62457352
79695,95.22538476
79696,69.40358711
79697,67.82330002
79698,102.5014324
79699,111.4856303
79700,61.85097819
79701,60.46605169
79702,77.56674919
79703,83.92238208
79704,72.2023352
79705,61.78279904
79706,104.9608758
79707,87.14439202
79708,102.8274398
79709,121.4508305
79710,68.95681777
79711,122.8588977
79712,84.44425782
79713,100.2072217
79714,69.62660326
